,model_name,model_dtype,ARC,HellaSwag,TruthfulQA,GSM8K,Winogrande,MMLU,Average
4411,allknowingroger/TripleMerge2-7B-Ties,torch.float16,0.735494880546075,0.8886675960963951,0.7718738301935896,0.7035633055344959,0.8476716653512234,0.6433106547789041,0.7650969887501139
4412,allknowingroger/TripleMerge-7B-Ties,torch.float16,0.7286689419795221,0.8920533758215495,0.7819192655018553,0.6974981046247157,0.8516179952644041,0.6429751006721139,0.7657887973106935
4413,allknowingroger/WestLakeMultiverse-12B-MoE,torch.bfloat16,0.7389078498293515,0.891256721768572,0.7501296263905721,0.6800606520090978,0.8626677190213102,0.6443541363888748,0.7612294509012965
4414,allknowingroger/FrankenLong-15B-passthrough,torch.float16,0.2909556313993174,0.2605058753236407,0.4895265981417741,0.0,0.48855564325177586,0.24555807797506923,0.2958503043485962
4415,allknowingroger/MistralMerge-7B-stock,torch.bfloat16,0.6655290102389079,0.8009360685122485,0.6483769463224544,0.22820318423047764,0.7940015785319653,0.5177649995266298,0.6091352978937805
4416,allknowingroger/NeuralWestSeverus-7B-slerp,torch.bfloat16,0.7150170648464164,0.8792073292172874,0.6932436996365476,0.7278241091736164,0.8326756116811366,0.650128689617502,0.7496827506954178
4417,allknowingroger/MultiverseBuddy-15B-MoE,torch.bfloat16,0.6689419795221843,0.8220474009161521,0.6740056701895988,0.3980288097043215,0.8145224940805051,0.6437216535626509,0.6702113346625688
4418,allknowingroger/TaoPassthrough-15B-s,torch.float16,0.7175767918088737,0.888568014339773,0.7474836944840552,0.5003790750568613,0.8634569850039463,0.642630273321774,0.7266824723358805
4419,allknowingroger/LadybirdPercival-7B-slerp,torch.bfloat16,0.7192832764505119,0.8856801433977295,0.7418219460319464,0.6823351023502654,0.8326756116811366,0.6496599277980046,0.7519093346182658
4420,allknowingroger/Neuralcoven-7B-slerp,torch.bfloat16,0.6988054607508533,0.867755427205736,0.635903803905559,0.6990144048521607,0.8176795580110497,0.6565930954420145,0.7292919583612288
4421,DiscoResearch/DiscoLM-70b,torch.float16,0.6877133105802048,0.8609838677554272,0.576426250198526,0.6353297952994693,0.8358326756116812,0.6857916921800525,0.7136795986042269
4424,deepnight-research/lil-c3po,torch.float16,0.6501706484641638,0.8444532961561442,0.6873119394140667,0.4844579226686884,0.7916337805840569,0.6235799754281677,0.6802679271192146
4426,uproai/RosMistral-2x7B,torch.float16,0.6621160409556314,0.8554072893845848,0.5287191041315256,0.621683093252464,0.7924230465666929,0.6534633709715775,0.6856353242104127
4427,uproai/Rose-2x7B,torch.bfloat16,0.6527303754266212,0.8570005974905397,0.4932235751462103,0.6914329037149356,0.797947908445146,0.6437066911255791,0.6893403418915053
4428,Felladrin/TinyMistral-248M-SFT-v3,torch.float16,0.2568259385665529,0.2531368253335989,0.48872658811270636,0.0,0.48382004735595896,0.24409886100926284,0.28776804339634665
4429,Felladrin/Smol-Llama-101M-Chat-v1,torch.float16,0.22866894197952217,0.2870942043417646,0.45756971268130436,0.000758150113722517,0.500394632991318,0.2493211018506638,0.28730112399304925
4430,Felladrin/Minueza-32M-UltraChat,torch.float16,0.21075085324232082,0.26946823341963755,0.4770348386044479,0.002274450341167551,0.5177584846093133,0.2607866443709174,0.28967891743130075
4431,Felladrin/TinyMistral-248M-Chat-v1,torch.float16,0.2158703071672355,0.27454690300736906,0.4091258482224636,0.0,0.49013417521704816,0.23083013722841444,0.27008456180708845
4432,Felladrin/Minueza-32M-Base,torch.float16,0.21331058020477817,0.2638916550487951,0.47454377774666195,0.0037907505686125853,0.531965272296764,0.24796542408242134,0.28924457665800557
4433,Felladrin/Minueza-32Mx2-Chat,torch.float16,0.20136518771331058,0.2635929097789285,0.4455926367351534,0.0,0.516179952644041,0.2607075708278552,0.28123970961654815
4434,Felladrin/Minueza-32M-Chat,torch.float16,0.20392491467576793,0.26538538139812784,0.47273397572972664,0.0,0.5098658247829518,0.2574653516956904,0.28489590804704407
4435,Felladrin/TinyMistral-248M-SFT-v4,torch.float16,0.24914675767918087,0.2815176259709221,0.3956118679297354,0.0,0.505130228887135,0.26042370639422374,0.28197169781019954
4436,Felladrin/Llama-68M-Chat-v1,torch.float16,0.23293515358361774,0.28271260705038836,0.4726841055154348,0.0,0.5430149960536701,0.2518366422518438,0.2971972507424925
4437,Felladrin/Llama-160M-Chat-v1,torch.float16,0.24744027303754265,0.35321649073889666,0.4416088801457481,0.0,0.5130228887134964,0.26143210472271616,0.30278677289306666
4438,Felladrin/Minueza-32M-Deita,torch.float16,0.20733788395904437,0.2671778530173272,0.47749144664113974,0.002274450341167551,0.505130228887135,0.2684332049274281,0.287974177962207
4439,Felladrin/TinyMistral-248M-Chat-v2,torch.float16,0.23293515358361774,0.27394941246763593,0.41322892036563413,0.0,0.49013417521704816,0.23520879695810754,0.27424274309867397
4440,Felladrin/Pythia-31M-Chat-v1,torch.float16,0.21843003412969283,0.2680740888269269,0.4803634640308511,0.0,0.5027624309392266,0.2455032332835228,0.28585554186837003
4441,DenisTheDev/Blitz-AI-MOE-v0.7,torch.bfloat16,0.6715017064846417,0.8559051981676957,0.5556312684998423,0.530705079605762,0.7908445146014207,0.6404408261238179,0.6741714322471969
4442,DenisTheDev/Blitz-AI-MOE-v0.4,torch.bfloat16,0.6629692832764505,0.8559051981676957,0.5355025455189468,0.601213040181956,0.7845303867403315,0.6423797527870303,0.6804167011120684
4443,Seungyoun/llama-2-7b-alpaca-gpt4,torch.bfloat16,0.5315699658703071,0.7923720374427405,0.5243040826750139,0.09704321455648218,0.7182320441988951,0.4415089222793444,0.5175050445037972
4444,walebadr/Mistral-7B-v0.1-DPO,torch.bfloat16,0.6126279863481229,0.8393746265684127,0.426789162829542,0.3843821076573162,0.7876874506708761,0.637584323432905,0.6147409429178624
4445,ParasiticRogue/Merged-RP-Stew-V2-34B,torch.float16,0.6706484641638225,0.8605855407289384,0.5792788550440546,0.6611068991660348,0.8271507498026835,0.7762031506185262,0.7291622765873433
4446,upstage/llama-65b-instruct,torch.float16,0.6885665529010239,0.8642700657239594,0.5969914036089322,0.2623199393479909,0.8105761641673244,0.6477170393841819,0.6450735275222355
4447,upstage/SOLAR-10.7B-v1.0,torch.float16,0.6194539249146758,0.8460466042620992,0.4503940613910581,0.5549658832448825,0.8366219415943172,0.6547877433224611,0.660378359788249
4449,upstage/SOLAR-10.7B-Instruct-v1.0,torch.float16,0.7107508532423208,0.8815972913762199,0.7142943510205136,0.6474601971190296,0.8358326756116812,0.6621064893071145,0.74200697627948
4450,upstage/SOLAR-0-70b-16bit,torch.float16,0.7107508532423208,0.8789085839474209,0.6224972679005382,0.45261561789234267,0.8358326756116812,0.7057664899013119,0.7010619147492693
4451,upstage/Llama-2-70b-instruct,torch.float16,0.7090443686006825,0.8748257319259112,0.6096689044038274,0.32221379833206976,0.8287292817679558,0.6980338028282593,0.6737526479764511
4452,upstage/llama-30b-instruct,torch.float16,0.6245733788395904,0.8622784305915157,0.5277707567124615,0.12130401819560273,0.8050513022888713,0.5936780556957992,0.5891093237206402
4453,upstage/llama-30b-instruct-2048,torch.float16,0.6493174061433447,0.8494323839872535,0.5629965879248433,0.17816527672479152,0.7955801104972375,0.6189856088457298,0.6090795623538666
4454,gpt2,torch.float16,0.22013651877133106,0.3152758414658435,0.4069116400376613,0.006823351023502654,0.5043409629044988,0.2583371780486034,0.28530424870857346
4455,WhiteRabbitNeo/WhiteRabbitNeo-33B-v1,torch.bfloat16,0.44368600682593856,0.6021708822943637,0.416805939433293,0.3373768006065201,0.6101026045777427,0.40556794311476263,0.46928502947543677
4456,WhiteRabbitNeo/WhiteRabbitNeo-13B-v1,torch.bfloat16,0.4854948805460751,0.6870145389364668,0.44577231939553535,0.22365428354814254,0.6740331491712708,0.4303588134493383,0.49105466417447147
4457,mzio/hedgehog-mistral_7b-alpaca_clean-smd_lora_1e_3,torch.bfloat16,0.23293515358361774,0.25473013343955386,0.5065169026299828,0.0,0.5090765588003157,0.2349722108573259,0.2897051598851326
4458,mzio/hedgehog-alpaca_clean_mistral-mistral_7b_lk_esn_tqk_lora-lk_untied_head-lsc_1,torch.bfloat16,0.21245733788395904,0.28739294961163114,0.4666111070317817,0.0,0.4956590370955012,0.25153428346627205,0.2856091191815242
4462,TomGrc/FusionNet_linear,torch.float16,0.712457337883959,0.8843855805616411,0.7194464363694983,0.6535253980288097,0.8326756116811366,0.6635009491979825,0.7443318856205045
4463,TomGrc/FusionNet_passthrough_v0.1,torch.float16,0.6945392491467577,0.877912766381199,0.6767346790940523,0.22820318423047764,0.8153117600631413,0.6519924773693144,0.6574490193808237
4464,TomGrc/FN-OpenLLM_2x72B_MoE,torch.bfloat16,0.2551194539249147,0.2523401712806214,0.48471292342924077,0.0,0.4972375690607735,0.2280481311054736,0.2862430414668373
4465,TomGrc/FusionNet_SOLAR,torch.float16,0.7158703071672355,0.8839872535351524,0.6920929280629541,0.5094768764215315,0.8105761641673244,0.6529224065911398,0.710820989324223
4466,TomGrc/FusionNet_34Bx2_MoE,torch.bfloat16,0.7295221843003413,0.8621788488348935,0.7131206524056665,0.7088703563305534,0.8397790055248618,0.7705405059039532,0.7706685922167117
4467,TomGrc/FusionNet_passthrough,torch.float16,0.6945392491467577,0.8772156940848437,0.676536094142442,0.24260803639120546,0.8129439621152328,0.6528027210159744,0.6594409594827426
4468,TomGrc/FusionNet,torch.float16,0.712457337883959,0.8841864170483967,0.7195314778980147,0.6504927975739196,0.8326756116811366,0.6636012282878052,0.7438241450622053
4469,TomGrc/FusionNet_7Bx2_MoE_14B,torch.bfloat16,0.735494880546075,0.8883688508265286,0.6959760844818743,0.7065959059893859,0.8816101026045777,0.6468097844792157,0.7591426014879429
4470,TomGrc/FusionNet_7Bx2_MoE_v0.1,torch.float16,0.7406143344709898,0.8889663413662617,0.7120018677798674,0.7028051554207733,0.8752959747434885,0.6499696812594952,0.7616088925068127
4471,TomGrc/FusionNet_34Bx2_MoE_v0.1,torch.bfloat16,0.7372013651877133,0.8645688109938259,0.7100760148764914,0.730098559514784,0.8334648776637726,0.7672091977443534,0.7737698043301567
4472,mwitiderrick/SwahiliInstruct-v0.1,torch.float16,0.575938566552901,0.8092013543118901,0.5807786148821394,0.25246398786959817,0.7466456195737964,0.5700071417424425,0.5891725474887947
4473,mwitiderrick/shearedplats-2.7b-v2-instruct-v0.1,torch.float16,0.40187713310580203,0.7007568213503286,0.41227748774876055,0.02122820318423048,0.6503551696921863,0.2812376011397521,0.41128873603684335
4474,mwitiderrick/open_llama_3b_glaive_assistant_v0.1,torch.float16,0.4069965870307167,0.6744672376020713,0.3585983664640556,0.019711902956785442,0.6471981057616417,0.2774128186134775,0.39739750307145805
4475,mwitiderrick/open_llama_3b_instruct_v_0.2,torch.float16,0.3848122866894198,0.6676956781517626,0.3816212066330296,0.01592115238817286,0.6345698500394633,0.2534228712189879,0.3896738408534726
4476,mwitiderrick/SwahiliInstruct-v0.2,torch.float16,0.5520477815699659,0.7822146982672774,0.5708474256962726,0.11448066717210008,0.7324388318863457,0.5029965311947706,0.542504322631122
4477,mwitiderrick/open_llama_3b_code_instruct_0.1,torch.float16,0.4121160409556314,0.6695877315275841,0.35013884322339384,0.018953752843062926,0.654301499605367,0.27815527242208293,0.3972088567628537
4478,mwitiderrick/open_llama_3b_glaive_v0.1,torch.float16,0.4069965870307167,0.6744672376020713,0.3585983664640556,0.019711902956785442,0.6471981057616417,0.2774128186134775,0.39739750307145805
4479,mwitiderrick/open_llama_3b_glaive_code_v0.1,torch.float16,0.4069965870307167,0.6744672376020713,0.3585983664640556,0.019711902956785442,0.6471981057616417,0.2774128186134775,0.39739750307145805
4480,togethercomputer/RedPajama-INCITE-Base-3B-v1,torch.float16,0.40187713310580203,0.647679745070703,0.3323488684911484,0.01288855193328279,0.6471981057616417,0.2702787422464126,0.3853785244348318
4481,togethercomputer/RedPajama-INCITE-Instruct-3B-v1,torch.float16,0.41552901023890787,0.6548496315475005,0.3641251521956313,0.013646702047005308,0.6448303078137332,0.2503221402486514,0.3905504906819049
4482,togethercomputer/GPT-JT-Moderation-6B,torch.float16,0.4052901023890785,0.6765584544911373,0.3732713423294065,0.009855951478392721,0.6266771902131019,0.4163462463257269,0.4179998812044739
4483,togethercomputer/RedPajama-INCITE-7B-Instruct,torch.float16,0.44112627986348124,0.7201752638916551,0.33957284047541675,0.01592115238817286,0.6495659037095501,0.37618360193037764,0.423757507043109
4484,togethercomputer/GPT-JT-6B-v1,torch.float16,0.4087030716723549,0.6714797849034057,0.37069946446812146,0.012130401819560273,0.6527229676400947,0.4719018110516562,0.4312729169258655
4485,togethercomputer/RedPajama-INCITE-Chat-7B-v0.1,torch.float16,0.4206484641638225,0.7082254530969926,0.36094978005416933,0.004548900682335102,0.5982636148382005,0.2694282265063487,0.39367740655697814
4486,togethercomputer/Llama-2-7B-32K-Instruct,8bit,0.5136518771331058,0.7847042421828321,0.4500878213671718,0.04700530705079606,0.728492501973165,0.45532238660332774,0.4965440227183997
4487,togethercomputer/GPT-NeoXT-Chat-Base-20B,torch.float16,0.4564846416382253,0.7402907787293368,0.34509306722168853,0.06899166034874905,0.6708760852407262,0.2991910118412625,0.4301545408366647
4488,togethercomputer/RedPajama-INCITE-Chat-3B-v1,torch.float16,0.4283276450511945,0.6761601274646485,0.34443339278943025,0.00530705079605762,0.6550907655880032,0.26231263349013634,0.3952719358632451
4489,togethercomputer/RedPajama-INCITE-7B-Base,torch.float16,0.46245733788395904,0.7162915753833897,0.3303475420460559,0.030326004548900682,0.6732438831886346,0.2768214018695477,0.4149146241534147
4490,togethercomputer/LLaMA-2-7B-32K,torch.float16,0.47525597269624575,0.7614021111332404,0.39230194165552396,0.043214556482183475,0.7190213101815311,0.43325707019687715,0.47074216039093364
4491,togethercomputer/RedPajama-INCITE-Instruct-7B-v0.1,torch.float16,0.44112627986348124,0.7201752638916551,0.33957284047541675,0.01592115238817286,0.6495659037095501,0.37618360193037764,0.423757507043109
4492,togethercomputer/RedPajama-INCITE-7B-Chat,torch.float16,0.4206484641638225,0.7082254530969926,0.36094978005416933,0.004548900682335102,0.5982636148382005,0.2694282265063487,0.39367740655697814
4493,togethercomputer/RedPajama-INCITE-Base-7B-v0.1,torch.float16,0.46245733788395904,0.7162915753833897,0.3303475420460559,0.01592115238817286,0.6732438831886346,0.2768214018695477,0.41251381545995996
4494,togethercomputer/Pythia-Chat-Base-7B,torch.float16,0.40017064846416384,0.6867157936666003,0.34628186450711146,0.04094010614101592,0.6400947119179163,0.27441098831218275,0.3981023521681652
4495,togethercomputer/GPT-JT-6B-v0,torch.float16,0.4206484641638225,0.6796454889464251,0.3889085255663652,0.012130401819560273,0.6479873717442778,0.4934405234133529,0.4404601292756339
4496,picAIso/TARS-8B,torch.float16,0.6484641638225256,0.8428599880501892,0.590850222829931,0.709628506444276,0.7774269928966061,0.669384437019071,0.7064357185104332
4497,tyson0420/stack_llama-clang,torch.bfloat16,0.5409556313993175,0.7892850029874527,0.38648505988264525,0.12357846853677028,0.7411207576953434,0.45971669628641026,0.5068569361313232
4498,tyson0420/stack_codellama-7b-inst,torch.bfloat16,0.4351535836177474,0.6617207727544314,0.39026734427166393,0.15845337376800606,0.6566692975532754,0.39593839145906734,0.4497004605706986
4499,tyson0420/stack_llama_full,torch.bfloat16,0.5426621160409556,0.7875921131248755,0.4026244833689869,0.11751326762699014,0.7348066298342542,0.455532883769933,0.5067885822943327
4500,tyson0420/mixtral_stack_llama,torch.bfloat16,0.3455631399317406,0.5023899621589325,0.38221457050909724,0.001516300227445034,0.5730071033938438,0.2796834463644047,0.347395753764244
4501,tyson0420/stack_llama_fil_ai,torch.bfloat16,0.5349829351535836,0.7862975502887871,0.38723670137430055,0.1281273692191054,0.7482241515390686,0.4623104556345813,0.5078631938682378
4502,saurav1199/adisesha-phi1.5-7-3-15000,torch.float16,0.40017064846416384,0.519717187811193,0.39145482107237745,0.0,0.6385161799526441,0.352657532933334,0.3837527283722854
4503,saurav1199/adisesha-phi1.5-7-3-20000,torch.float16,0.3771331058020478,0.5006970722963553,0.37808004888274366,0.0,0.6345698500394633,0.3515555010474666,0.3736725963446794
4504,saurav1199/adisesha-phi1.5-7-3-25000,torch.float16,0.36860068259385664,0.5001991635132443,0.3842225965177722,0.0,0.6298342541436464,0.3407419313277954,0.3705997713493858
4505,saurav1199/adisesha-phi1.5-7-3-5000,torch.float16,0.3967576791808874,0.509061939852619,0.3985532489635043,0.0,0.6503551696921863,0.34425857672594345,0.38316443573585673
4506,saurav1199/adisesha-phi1.5-7-3-10000,torch.float16,0.3890784982935154,0.5049790878311093,0.41172720907801325,0.0,0.6479873717442778,0.32741531709652005,0.3801979140072393
4507,logicker/SkkuDataScienceGlobal-10.7b,torch.float16,0.712457337883959,0.8840868352917746,0.7192487275907953,0.6573161485974223,0.8334648776637726,0.6631460200208057,0.7449533245080883
4508,logicker/SkkuDS-DPO-72B-v3,torch.float16,0.6604095563139932,0.8610834495120494,0.5972524285520616,0.6497346474601972,0.8263614838200474,0.7733605412387499,0.7280336844828498
4509,logicker/SkkuDS-DPO-72B-v1,torch.float16,0.659556313993174,0.8599880501892053,0.595432675425976,0.6588324488248674,0.8263614838200474,0.773257993008337,0.7289048275436012
4512,yeontaek/Platypus2-13B-IA3,torch.float16,0.6109215017064846,0.8265285799641505,0.3834895821328264,0.11296436694465505,0.7569060773480663,0.5632488101323693,0.542343153038092
4513,yeontaek/llama-2-13b-Beluga-QLoRA,torch.float16,0.5921501706484642,0.8191595299741088,0.4823237977316098,0.01288855193328279,0.7719021310181531,0.566694192765826,0.5408530623452408
4516,yeontaek/airoboros-2.1-llama-2-13B-QLoRa,torch.bfloat16,0.5972696245733788,0.8291177056363275,0.4514307596819309,0.028051554207733132,0.7403314917127072,0.5477032140328958,0.5323173916408289
4517,yeontaek/Platypus2xOpenOrca-13B-IA3-v4,torch.float16,0.6143344709897611,0.8183628759211312,0.486445432077976,0.10841546626231995,0.7719021310181531,0.590239587166841,0.5649499939060304
4519,yeontaek/llama-2-13b-QLoRA,torch.float16,0.5802047781569966,0.8233419637522406,0.4623093708097934,0.032600454890068235,0.7758484609313339,0.5579626897972387,0.5387112863896119
4520,yeontaek/llama-2-13b-Guanaco-QLoRA,torch.float16,0.6109215017064846,0.8299143596893049,0.44115937049398873,0.10993176648976498,0.7719021310181531,0.5546547448543828,0.5530806457086799
4522,yeontaek/Platypus2-13B-QLoRa,torch.float16,0.5750853242320819,0.8255327623979287,0.4337883618834812,0.050037907505686124,0.7663772691397001,0.5733880457606856,0.537368278486594
4523,yeontaek/Platypus2-13B-LoRa,torch.float16,0.606655290102389,0.8250348536148178,0.4390771822255011,0.07505686125852919,0.7592738752959748,0.563427950646017,0.5447543355238714
4524,yeontaek/Platypus2xOpenOrca-13B-IA3-v3,torch.float16,0.6254266211604096,0.8209520015933081,0.4695620998301245,0.12357846853677028,0.7782162588792423,0.5867292990817433,0.5674107915135997
4526,yeontaek/Platypus2xOpenOrca-13B-LoRa-v2,torch.float16,0.5861774744027304,0.8116908982274448,0.4343083766358028,0.000758150113722517,0.7616416732438832,0.5022911787558297,0.5161446252299022
4531,yeontaek/Platypus2xOpenOrca-13B-IA3,torch.float16,0.621160409556314,0.8209520015933081,0.4787773325405089,0.11827141774071266,0.771112865035517,0.5884353751422305,0.5664515669347653
4533,yeontaek/Platypus2xOpenOrca-13B-IA3-v2.1,torch.float16,0.6228668941979523,0.8208524198366859,0.4702759014608167,0.10993176648976498,0.7742699289660616,0.5790621323615489,0.562876507218805
4535,yeontaek/WizardCoder-Python-13B-LoRa,torch.float16,0.4778156996587031,0.6959768970324637,0.43974944998784,0.07808946171341925,0.654301499605367,0.38762653569467953,0.45559325728207883
4536,yeontaek/Platypus2xOpenOrca-13B-LoRa,torch.float16,0.6075085324232082,0.8208524198366859,0.4515078409715004,0.0712661106899166,0.7703235990528808,0.587664867300821,0.5515205617125022
4538,yeontaek/llama-2-70b-IA3-guanaco,torch.float16,0.6851535836177475,0.8567018522206732,0.43472046491596456,0.287338893100834,0.8224151539068666,0.6703000357558464,0.6261049972529887
4541,jordiclive/Llama-2-70b-oasst-1-200,torch.float16,0.6766211604095563,0.8724357697669787,0.5128431618810516,0.32752084912812734,0.8413575374901342,0.6995065240357298,0.6550475004519297
4542,jordiclive/gpt4all-alpaca-oa-codealpaca-lora-13b,torch.float16,0.5614334470989761,0.8093009360685123,0.39484641460423203,0.0758150113722517,0.7616416732438832,0.4766377194972217,0.5132792003141795
4543,Stopwolf/Bumbar-7B-slerp,torch.bfloat16,0.6621160409556314,0.839573790081657,0.5780610176875508,0.640636846095527,0.8003157063930545,0.639761490841454,0.6934108153424791
4544,Stopwolf/Tito-7B-slerp,torch.bfloat16,0.6808873720136519,0.8637721569408484,0.570098896525268,0.6360879454131918,0.8168902920284136,0.64012873648291,0.7013108999007139
4545,Stopwolf/DistilabelCerberus-7B-slerp,torch.bfloat16,0.681740614334471,0.867755427205736,0.609312831167026,0.6982562547384382,0.7947908445146015,0.6419659462829417,0.7156369863738691
4546,Stopwolf/Cerberus-7B-slerp,torch.bfloat16,0.6953924914675768,0.8733320055765784,0.6135075599156891,0.17968157695223655,0.8129439621152328,0.6325147625422307,0.6345620597615907
4547,Contamination/contaminated_proof_7b_v1.0,torch.float16,0.7807167235494881,0.9022107149970126,0.8229384707942751,0.6914329037149356,0.8816101026045777,0.7892176080603361,0.8113544206201042
4548,Contamination/contaminated_proof_7b_v1.0_safetensor,torch.float16,0.7807167235494881,0.9022107149970126,0.8229384707942751,0.6914329037149356,0.8816101026045777,0.7892176080603361,0.8113544206201042
4549,ToastyPigeon/smolphin-test-bottomheavy,torch.float16,0.3267918088737201,0.591714797849034,0.38487585909607447,0.01288855193328279,0.6179952644041041,0.25837704670354694,0.3654405548099604
4550,ToastyPigeon/smolphin-test-stack-sorted,torch.float16,0.32337883959044367,0.5907189802828122,0.3747768935887674,0.019711902956785442,0.6124704025256511,0.2644099080569212,0.3642444878335635
4551,ToastyPigeon/SmolLlama-1.5B-Sorted,torch.float16,0.3191126279863481,0.563931487751444,0.3211469775658132,0.006065200909780136,0.6085240726124704,0.24484596874864348,0.34393772259574984
4552,ToastyPigeon/SmolLlama-1.5B-Bottomheavy,torch.float16,0.34215017064846415,0.595399322844055,0.3500293686015524,0.006065200909780136,0.5974743488555643,0.24956729854925294,0.35678095173477814
4553,ToastyPigeon/SmolPlatypus-1.5B-Sorted,torch.float16,0.3361774744027304,0.59061939852619,0.3787526385682932,0.01061410159211524,0.611681136543015,0.25606204098669616,0.36398446510317334
4554,ToastyPigeon/smolphin-test-stack,torch.float16,0.3267918088737201,0.5993825931089425,0.3664279625945466,0.0075815011372251705,0.6203630623520127,0.25162817146480937,0.3620291832552094
4555,ToastyPigeon/SmolLlama-1.5B,torch.float16,0.32764505119453924,0.5674168492332204,0.3807807271518888,0.011372251705837756,0.5927387529597474,0.2452557172891355,0.35420155825572824
4556,ToastyPigeon/SmolPlatypus-1.5B,torch.float16,0.3395904436860068,0.6004779924317865,0.36819500250290743,0.009855951478392721,0.6085240726124704,0.24725756965728668,0.36231683872814174
4557,ToastyPigeon/smolphin-test1,torch.float16,0.3225255972696246,0.5972913762198765,0.3581370537867539,0.009855951478392721,0.6172059984214681,0.24609812221803837,0.35851901656569235
4558,Korabbit/Llama-2-7b-chat-hf-afr-100step-v2,torch.float16,0.5264505119453925,0.782513443537144,0.4518194385088943,0.08491281273692192,0.7229676400947119,0.48466286690084426,0.5088877856206514
4559,Korabbit/Llama-2-7b-chat-hf-afr-200step-flan,torch.float16,0.5247440273037542,0.7802230631348337,0.45466126872222284,0.1865049279757392,0.7269139700078927,0.4841916081065551,0.5262064775418329
4560,Korabbit/Llama-2-7b-chat-hf-afr-100step-flan,torch.float16,0.5290102389078498,0.7844054969129656,0.4566539974272441,0.19484457922668688,0.7237569060773481,0.4839500541221818,0.5287702121123794
4561,Korabbit/Llama-2-7b-chat-hf-afr-200step-merged,torch.float16,0.5204778156996587,0.7738498307110138,0.4459944089782322,0.18953752843062927,0.7190213101815311,0.48650636431223354,0.5225645430522164
4562,Korabbit/Llama-2-7b-chat-hf-afr-200step-v2,torch.float16,0.5179180887372014,0.7741485759808803,0.43685304669032105,0.07884761182714177,0.7190213101815311,0.48551941860493036,0.5020513420036676
4563,Korabbit/Llama-2-7b-chat-hf-afr-100step-flan-v2,torch.float16,0.5324232081911263,0.7843059151563434,0.45656512530226173,0.19484457922668688,0.7229676400947119,0.48428938779893477,0.5292326426283441
4564,Korabbit/Llama-2-7b-chat-hf-afr-200step-flan-v2,torch.float16,0.5264505119453925,0.780422226648078,0.4541594429045071,0.18953752843062927,0.7292817679558011,0.485080428700028,0.5274886510974061
4565,Korabbit/Llama-2-7b-chat-hf-afr-441step-flan-v2,torch.float16,0.5213310580204779,0.7763393746265684,0.4502487926207983,0.17816527672479152,0.7253354380426204,0.48520163233225705,0.5227702620612523
4566,Korabbit/Llama-2-7b-chat-hf-afr-300step-flan-v2,torch.float16,0.5255972696245734,0.7776339374626569,0.45138129313940284,0.17968157695223655,0.7253354380426204,0.4850550548424815,0.524114095010662
4567,Kabster/BioMistral-MedicalQA-FT,torch.float16,0.40017064846416384,0.6725751842262497,0.4726049659276046,0.3062926459438969,0.6156274664561957,0.23116857555371031,0.44973991442863687
4568,Kabster/Bio-Mistralv2-Squared,torch.bfloat16,0.6296928327645052,0.8401712806213901,0.6098919620417469,0.001516300227445034,0.7774269928966061,0.6008280469675475,0.5765879025865401
4569,Kabster/BioMistral-Zephyr-Beta-SLERP,torch.float16,0.621160409556314,0.8412666799442342,0.5460488636416867,0.0,0.7663772691397001,0.6063119889084377,0.5635275351983955
4570,brucethemoose/Capybara-Tess-Yi-34B-200K,torch.bfloat16,0.6612627986348123,0.8623780123481378,0.5637379257130765,0.5739196360879454,0.823993685872139,0.7488776856610238,0.7056949573861891
4571,brucethemoose/SUS-Bagel-200K-DARE-Test,torch.bfloat16,0.6808873720136519,0.8538139812786297,0.6119893427851197,0.6929492039423806,0.835043409629045,0.7697747068286354,0.7407430027462438
4572,brucethemoose/CapyTessBorosYi-34B-200K-DARE-Ties,torch.bfloat16,0.6493174061433447,0.8591913961362279,0.5583921075323958,0.6194086429112965,0.8303078137332282,0.7618180773474127,0.7130725739673176
4573,brucethemoose/Yi-34B-200K-DARE-merge-v7,torch.bfloat16,0.6808873720136519,0.8598884684325832,0.5890169683214581,0.6535253980288097,0.8310970797158642,0.7729853744307973,0.7312334434905274
4574,brucethemoose/Yi-34B-200K-DARE-merge-v5,torch.bfloat16,0.6646757679180887,0.8554072893845848,0.5745773589644305,0.6292645943896892,0.8224151539068666,0.7722134086948419,0.7197589288764169
4575,brucethemoose/Yi-34B-200K-DARE-megamerge-v8,torch.bfloat16,0.6774744027303754,0.8605855407289384,0.5630835911486544,0.6542835481425322,0.8279400157853196,0.7702603162623474,0.7256045691330278
4576,brucethemoose/CaPlatTessDolXaBoros-Yi-34B-200K-DARE-Ties-HighDensity,torch.bfloat16,0.674061433447099,0.857697669786895,0.5784493836096679,0.6133434420015162,0.8310970797158642,0.7743799897061103,0.7215048330445254
4577,brucethemoose/CaPlatTessDolXaBoros-Yi-34B-200K-DARE-Ties,torch.bfloat16,0.6493174061433447,0.8499302927703645,0.5283809284788162,0.5405610310841547,0.7924230465666929,0.7536501264053478,0.6857104719081201
4578,brucethemoose/CaPlatTessDolXaBoros-Yi-34B-200K-DARE-Ties-ExtremeDensity,torch.bfloat16,0.6689419795221843,0.8569010157339175,0.5763314615956924,0.5981804397270659,0.8200473559589582,0.7734986252406387,0.7156501462964094
