id,class
142066,medium
197313,low
291446,low
383869,medium
116459,medium
106,medium
505032,medium
6359,low
416109,low
199413,medium
273716,medium
125667,low
77644,medium
444682,medium
282494,medium
428739,medium
334792,medium
316226,low
441965,medium
466147,low
68183,medium
20672,high
45073,medium
514048,low
67205,medium
116792,medium
126597,medium
148598,medium
218301,low
93837,low
100616,medium
22100,low
491525,low
365817,medium
410868,low
442791,medium
119284,low
386315,medium
123377,medium
499162,medium
510746,medium
413874,medium
403556,low
83814,low
57708,low
219344,medium
504936,low
81004,medium
149945,medium
455656,medium
388435,low
418518,low
3473,medium
328770,medium
44930,low
501851,medium
54532,low
357433,low
450668,medium
173956,medium
316951,medium
465668,medium
99161,medium
93388,medium
164402,medium
326184,low
425733,medium
14581,low
238876,medium
259564,low
313270,low
80711,high
456180,low
260527,medium
57946,medium
216944,low
161193,medium
503460,medium
479773,medium
153121,medium
495028,low
204155,low
257923,medium
162204,low
227718,medium
68985,low
295398,medium
165260,low
139072,medium
411199,medium
404422,low
363530,low
61478,low
374918,low
111365,low
353640,low
139922,medium
302906,low
88290,medium
133331,medium
312246,medium
512718,low
269093,medium
363760,medium
42990,medium
278768,low
89213,medium
252252,medium
127497,medium
451059,medium
220445,low
137920,low
467630,medium
356052,medium
140518,medium
132913,medium
372925,medium
162295,medium
220891,medium
271149,high
432408,medium
95249,medium
402925,medium
141161,low
508535,low
316494,medium
205913,low
372652,low
463749,low
71100,low
128548,medium
480469,medium
426377,medium
362651,low
364727,medium
368124,medium
326365,medium
261225,low
382283,medium
179091,low
355025,medium
22105,medium
320462,medium
16574,high
224644,low
472768,low
195267,low
437720,medium
457698,medium
428899,medium
442662,low
392807,low
448535,medium
68956,low
459536,low
200099,low
109892,low
63844,medium
400360,low
307,low
286932,low
210242,low
430566,medium
215313,medium
305543,low
159970,low
74846,medium
96679,medium
120488,medium
81331,medium
453029,medium
381988,low
31759,medium
173309,low
176330,medium
167944,medium
42844,medium
240281,medium
117069,medium
472326,medium
451147,medium
477159,medium
481681,medium
465529,medium
112609,low
308219,medium
260616,low
427861,medium
118829,low
14039,low
27039,low
466858,low
313012,medium
241854,medium
413414,medium
218139,medium
483106,medium
309535,medium
403181,medium
356540,low
488715,medium
384450,medium
162351,medium
50371,medium
83569,low
4481,medium
100786,medium
479256,medium
268850,medium
301117,medium
265851,medium
419802,medium
363058,medium
89193,low
8411,medium
353597,medium
236912,medium
293289,medium
318089,low
260518,medium
122783,low
157551,low
266454,medium
359650,medium
37281,medium
138885,medium
235153,high
422990,medium
438739,low
275110,medium
512797,medium
277659,medium
276484,medium
494846,medium
42383,low
4770,low
234705,low
96153,low
85266,medium
249795,medium
276380,medium
45555,low
34387,low
219274,low
10262,low
447442,medium
54239,low
160036,low
100238,medium
123697,medium
251078,medium
52309,low
158115,medium
31360,medium
424598,low
423734,medium
226836,medium
350957,medium
192613,medium
358007,medium
349751,low
128927,medium
459486,low
468701,medium
297745,medium
204267,medium
167323,medium
393647,medium
328033,medium
32907,low
387468,medium
14056,low
57218,medium
415016,low
360064,medium
4888,low
54033,low
265375,medium
225033,low
39895,low
85245,medium
227789,medium
220285,medium
290482,low
9836,medium
490652,medium
396591,medium
68815,medium
214653,low
158414,medium
319953,medium
490287,medium
459335,medium
342782,low
117840,medium
397287,medium
49808,low
393015,medium
11589,medium
135729,medium
202796,low
267091,medium
481877,medium
328828,low
60623,medium
506139,medium
200226,medium
275246,low
340372,low
272776,medium
361248,medium
512013,medium
302173,medium
114752,high
491897,medium
512958,low
301126,low
331279,low
412518,medium
446271,medium
88055,medium
186904,medium
506013,medium
306084,medium
190357,low
517138,medium
22018,low
428550,medium
81942,medium
503721,low
117910,medium
126132,low
120128,medium
330915,medium
109576,medium
473393,low
26118,medium
289494,high
476439,medium
198653,low
455524,medium
208508,medium
503902,low
3348,medium
154780,low
282027,medium
153967,low
178878,medium
60162,medium
149718,medium
361961,medium
341158,medium
75372,medium
381117,medium
393317,low
247529,medium
16765,medium
217943,medium
229917,medium
174418,medium
15741,medium
83131,medium
182596,low
361902,low
479641,medium
306238,low
82669,medium
277661,medium
104763,low
389946,medium
468035,low
31889,low
274948,medium
247287,medium
485457,low
318616,low
103186,low
252806,medium
392195,low
400802,medium
2891,medium
24622,medium
92988,low
80253,low
419191,low
417023,medium
67838,medium
303517,medium
244885,medium
409490,medium
157724,low
76542,medium
253393,low
306879,low
337179,low
217464,medium
384602,medium
432476,medium
122320,medium
247461,low
379214,low
282331,medium
366489,medium
9782,medium
304257,medium
118715,low
511965,medium
517139,medium
463068,low
346767,medium
113425,medium
226036,medium
468934,medium
42835,medium
106045,low
234300,low
176431,low
197217,low
476730,medium
112587,medium
8957,medium
472948,medium
410364,medium
78325,low
341272,medium
479031,medium
132694,low
312925,low
140116,medium
245705,low
193788,low
60233,medium
88095,medium
264773,medium
37226,medium
229438,low
308849,medium
419095,medium
72719,medium
411698,medium
115941,medium
5078,medium
128895,low
219729,medium
127178,medium
428754,medium
323384,medium
295415,medium
481507,medium
313025,medium
126448,low
64581,medium
344592,medium
103744,medium
438370,low
110446,medium
350750,medium
322428,low
335434,medium
35175,medium
133951,low
116720,low
137304,medium
376350,low
464376,low
487569,medium
154399,medium
55316,medium
275012,low
224889,medium
242305,low
234832,medium
448358,medium
446189,medium
442499,medium
174927,medium
145308,medium
449193,medium
183363,medium
45022,medium
135403,medium
154906,medium
455284,medium
42869,medium
3316,medium
435853,medium
406524,medium
450704,medium
411729,low
316204,low
373594,low
394078,low
268606,low
31542,medium
29815,medium
513505,medium
290161,medium
139110,medium
11003,medium
182438,medium
28649,low
372712,low
422923,low
365423,medium
81205,low
219554,low
446097,low
372909,medium
383600,medium
146824,low
134204,medium
42540,low
68669,medium
192916,low
122556,medium
253375,medium
298039,medium
344310,medium
287971,medium
333311,medium
53,medium
491085,low
185019,low
493484,medium
222750,medium
87024,low
417291,high
444471,low
41757,low
90950,medium
246975,medium
362763,medium
166789,medium
469699,low
495007,medium
58495,medium
98228,medium
70641,medium
271531,low
156885,medium
18395,low
316653,medium
196141,low
45611,medium
359816,medium
178401,low
249425,medium
203313,medium
22115,medium
188852,low
234475,medium
399523,medium
458099,medium
351158,medium
137320,medium
490084,medium
510699,medium
495058,medium
221143,low
53732,medium
122344,medium
503084,medium
460658,low
45795,medium
62427,medium
244438,medium
152941,low
284060,medium
157478,medium
401325,medium
124608,medium
42047,medium
378953,medium
475722,medium
426108,low
69481,medium
169306,medium
74836,low
197350,low
174936,medium
335102,high
317097,medium
384974,medium
64956,medium
378750,medium
139636,medium
484870,medium
485535,medium
189388,low
162519,medium
167998,medium
29967,medium
249027,medium
395314,low
4628,medium
505989,low
422608,medium
361705,medium
449981,low
218992,low
470491,medium
116388,low
514770,low
331521,low
402831,medium
193004,medium
419676,low
34195,medium
362092,low
199433,medium
65844,medium
363091,medium
280948,medium
163049,medium
470881,medium
509016,low
206213,medium
37586,medium
292444,medium
271977,low
266515,medium
201787,medium
222449,medium
216690,low
140062,medium
293917,low
457282,low
414780,medium
276344,low
148233,medium
334162,medium
437992,low
298462,medium
432787,medium
375333,low
488144,medium
157490,medium
172047,medium
403519,medium
113842,low
100615,low
195854,medium
476776,low
313866,medium
462055,medium
421654,medium
15957,medium
195639,medium
424465,low
468999,medium
248005,medium
497749,medium
475323,high
192425,low
169184,medium
203082,low
161164,medium
14237,medium
394102,medium
450762,medium
247508,medium
348663,medium
491025,low
269241,medium
33010,low
351518,medium
375353,medium
501755,medium
85323,medium
224462,medium
313885,medium
184660,high
281730,medium
2287,medium
256581,low
391831,medium
480182,medium
134485,medium
34629,medium
311691,low
215640,medium
269722,low
4260,medium
330275,medium
317313,medium
71339,medium
274096,medium
495722,low
271035,low
377474,low
70760,medium
167522,medium
72020,medium
336405,medium
199368,medium
246371,low
163721,low
183348,medium
191890,medium
344575,medium
157216,medium
61204,low
379800,medium
308323,medium
123283,high
133874,low
130126,medium
37001,medium
27076,low
285437,medium
477828,medium
175710,low
340683,medium
66509,medium
45167,medium
214866,low
495461,medium
18426,medium
294269,medium
137645,medium
445429,medium
185105,medium
469553,medium
364891,medium
294169,low
114771,low
483984,medium
297297,medium
260055,medium
210431,low
198301,medium
486627,medium
295489,medium
268630,low
448525,low
385953,low
225852,medium
356171,medium
134537,medium
70559,medium
163835,medium
291182,medium
394869,high
20527,low
382257,medium
114806,low
365527,medium
395601,low
370375,medium
450641,medium
229677,medium
135018,medium
153613,medium
365731,medium
276427,medium
143474,low
241669,medium
439443,low
345777,medium
226217,low
25132,low
198513,medium
407139,low
317135,medium
225526,medium
228486,medium
390005,medium
108724,medium
494235,medium
487958,high
389221,low
2902,medium
208817,medium
298624,medium
423245,low
487823,medium
349331,low
291115,medium
374093,medium
127755,medium
447022,medium
190656,medium
70668,medium
87775,medium
130871,low
359900,low
181619,medium
238194,low
180953,medium
181169,low
467146,medium
308069,low
438767,medium
386109,medium
214317,low
138424,medium
380916,low
157899,low
12540,medium
219234,medium
278799,medium
86215,medium
68127,medium
365976,medium
358996,medium
185356,low
5127,low
442734,medium
190629,medium
222535,medium
377353,medium
506014,medium
181082,medium
363033,low
120514,medium
94225,medium
370697,medium
165721,low
490350,medium
151303,low
455349,low
417774,medium
391937,medium
509387,medium
294284,medium
164849,medium
226882,low
263120,medium
160541,medium
493468,low
126547,medium
393806,medium
338045,medium
381380,medium
170683,medium
341242,low
387016,low
313649,medium
58366,medium
428413,low
292464,medium
20118,medium
42918,low
325237,medium
136463,medium
15352,medium
372560,medium
247320,medium
231076,medium
368616,medium
47911,medium
502701,medium
285821,medium
448790,medium
448759,low
213545,medium
16412,low
460097,medium
176057,medium
270676,low
361130,medium
473992,low
71350,medium
230886,medium
314484,medium
253415,low
204914,medium
202319,medium
514124,medium
280634,low
253867,low
278923,low
463836,medium
371337,low
391608,low
350599,medium
426259,medium
194489,low
208632,medium
58376,medium
241668,low
474859,medium
142080,low
485355,medium
25850,low
211730,medium
366589,low
199145,medium
371322,medium
355016,medium
48724,medium
40328,medium
278376,medium
13290,medium
30874,medium
241621,medium
272098,medium
463809,medium
266113,medium
127802,medium
105045,medium
239265,high
357172,medium
393395,low
325133,medium
244961,medium
361680,medium
219962,medium
471152,medium
456748,medium
163982,medium
197145,low
365869,medium
250962,medium
130318,medium
294635,high
30596,medium
287436,low
302942,medium
146989,low
453482,low
451944,medium
16972,low
433066,medium
160529,medium
393655,medium
17795,medium
321411,low
254096,low
124684,medium
108677,low
511945,medium
484136,medium
68230,medium
461588,low
129406,medium
5658,medium
426773,low
261649,low
52410,medium
267876,low
21795,low
441362,medium
341884,low
471567,medium
219627,medium
305695,medium
430797,medium
486287,medium
293593,medium
452731,medium
149894,medium
297188,medium
376357,medium
447239,medium
515233,low
387165,low
367506,medium
420235,medium
133238,medium
438378,medium
421539,low
249477,low
171499,medium
345887,low
440293,medium
450052,medium
266509,medium
451375,medium
457075,medium
207776,medium
90469,medium
503257,low
117690,low
466160,medium
117582,low
425668,medium
485047,medium
395259,medium
369782,low
462135,medium
43017,medium
203046,medium
66981,medium
220549,low
263702,low
460526,medium
439367,medium
155676,low
357565,medium
419207,low
379354,medium
74440,medium
349290,medium
154356,medium
474854,medium
492326,medium
393569,medium
145734,low
247071,medium
222,medium
473435,low
485177,medium
305925,medium
182727,medium
92725,medium
436726,medium
460620,medium
122499,medium
103694,low
72380,medium
338537,medium
249679,medium
505134,medium
187720,medium
65304,low
322850,low
148247,medium
47560,medium
366412,medium
21423,medium
428092,medium
12047,medium
468148,medium
401111,low
56613,medium
488414,medium
306983,medium
512088,medium
491427,medium
161486,medium
174526,low
97758,medium
272702,low
295808,medium
388232,medium
512062,medium
367287,medium
451073,low
265299,medium
93815,low
513902,medium
414123,medium
174210,medium
415258,low
450546,medium
378736,medium
16847,low
170217,medium
437978,low
243992,medium
41939,medium
359992,medium
392037,medium
381420,medium
229619,medium
11892,low
14644,medium
247404,low
32615,medium
303609,medium
194574,low
283825,low
432294,medium
185696,medium
39237,low
253448,low
30168,medium
253852,medium
413337,medium
240565,medium
351202,medium
387170,medium
472575,medium
374942,medium
293862,medium
496548,low
338165,medium
334862,medium
220029,low
354680,medium
443384,medium
142026,low
499957,medium
106083,medium
68819,low
514476,medium
84769,medium
261713,medium
178904,low
288339,low
70290,low
163637,low
280404,low
405824,low
111500,low
168045,medium
315349,medium
187717,medium
148819,medium
275148,medium
312990,low
399212,low
22011,medium
34605,medium
93314,medium
384086,low
493822,medium
317323,medium
166943,medium
481008,medium
153235,medium
13713,medium
340392,low
206030,medium
409558,low
336148,medium
328154,low
52417,low
209833,low
42490,medium
202205,low
191315,medium
165265,medium
302749,low
471670,low
504360,medium
379124,medium
271840,medium
25046,medium
36293,medium
403974,medium
411494,medium
368806,medium
79697,medium
326398,medium
478939,low
73859,low
462489,medium
506859,medium
104510,medium
407610,low
375756,medium
144399,medium
512279,medium
20891,medium
67355,medium
181706,medium
478125,medium
124522,low
61604,low
383781,medium
162166,medium
20018,medium
28655,medium
250934,medium
143195,medium
266229,medium
463126,low
355610,medium
478668,medium
492708,medium
72300,medium
323194,medium
278946,medium
292812,low
475864,low
504853,medium
398199,medium
188872,low
423017,low
209064,medium
73021,medium
134926,low
74354,low
62321,medium
254005,low
152916,medium
403547,medium
20665,low
63714,low
371660,low
99566,medium
45056,medium
203493,medium
38808,medium
337900,low
131096,medium
452149,medium
275721,medium
99323,medium
234396,medium
192562,low
114689,low
72234,medium
346679,medium
21851,medium
305895,low
113981,medium
64551,medium
287566,medium
111254,low
493446,medium
217110,low
504155,low
33204,medium
11530,medium
134772,medium
302232,medium
211097,medium
79986,low
400324,medium
135695,low
355063,low
384528,medium
62156,medium
465597,medium
476351,low
434000,medium
152765,medium
193704,low
212205,low
233019,low
101040,medium
26691,medium
429279,low
442145,medium
357766,low
367842,medium
209603,medium
477997,medium
517487,medium
94387,medium
479837,medium
141236,low
472148,medium
328305,medium
161371,low
364109,low
76783,medium
460956,medium
338413,medium
156143,medium
330717,low
321140,medium
220820,medium
513995,medium
72393,low
205647,low
176338,low
504363,medium
94316,medium
158179,medium
353867,medium
339329,medium
371740,low
415472,medium
88495,medium
124852,low
87004,medium
379437,medium
359025,medium
8481,low
187325,medium
375376,medium
280221,medium
242674,medium
347079,medium
489979,medium
334220,low
243278,low
428949,medium
249629,low
187317,medium
452870,medium
298669,medium
218394,medium
156370,medium
91433,medium
388857,low
232597,medium
21972,medium
7168,medium
124677,medium
354894,medium
265103,medium
420289,low
467365,medium
170628,medium
478370,low
179068,low
58164,low
113838,low
388204,low
219192,medium
413029,medium
52607,medium
435902,low
437714,medium
302859,medium
356657,medium
216051,low
75309,medium
304194,medium
374455,medium
96405,medium
352229,low
384610,medium
355733,medium
494137,medium
192437,medium
469341,medium
42583,low
99832,low
447966,medium
105550,medium
83004,medium
3353,low
353492,medium
311767,medium
115508,medium
174011,medium
217340,medium
207280,medium
81411,medium
325513,medium
108901,high
126846,medium
281141,medium
152558,medium
227957,medium
241389,medium
280636,low
256986,low
175827,medium
436570,medium
390399,medium
82082,low
50008,medium
97310,medium
10239,medium
369177,medium
10950,medium
468592,low
263832,low
269960,medium
156328,low
397399,medium
90963,low
299609,low
265124,low
320653,low
178826,low
302580,medium
245940,low
375127,medium
417062,medium
364892,medium
259253,low
44556,medium
389674,medium
99990,medium
78622,low
157683,medium
316770,low
128096,medium
454837,medium
85172,medium
151207,medium
177913,low
38681,medium
228556,low
444711,medium
176410,medium
222323,low
30792,low
324105,medium
325609,medium
488176,medium
500057,medium
120037,low
445644,low
354477,low
348835,medium
272279,medium
441513,medium
151132,low
49732,medium
99430,low
164800,medium
501028,medium
128708,medium
184331,medium
188375,low
168549,medium
492014,low
434256,medium
392224,medium
182925,medium
140720,medium
316557,low
144260,medium
342136,medium
75586,medium
416083,medium
433333,low
174505,low
183049,medium
96685,medium
503401,medium
189066,medium
486296,low
23919,medium
417045,medium
154701,medium
442688,medium
502522,low
233106,medium
381884,low
93063,medium
376753,medium
362211,medium
164599,medium
273252,medium
292111,low
167962,medium
276979,medium
360934,low
485913,low
321003,medium
11695,low
171682,medium
327498,medium
477814,low
261304,medium
65731,medium
53568,medium
516005,medium
473406,medium
51946,medium
298647,low
53079,medium
173161,medium
323717,medium
365565,medium
470676,medium
499484,medium
78481,medium
101842,low
310287,medium
347239,high
295357,low
446778,medium
263736,medium
77530,low
35238,medium
281517,medium
13042,low
327004,medium
304717,medium
339661,medium
376372,medium
158963,low
298109,medium
455421,medium
113572,medium
383216,low
479993,medium
164399,medium
23605,medium
38322,low
375925,medium
174571,medium
121885,medium
469892,low
6470,medium
189600,low
8257,medium
495281,medium
91425,medium
96754,low
320288,medium
418082,low
46530,medium
300410,low
343797,low
99740,medium
34865,low
633,medium
424625,low
346231,low
210531,low
295737,medium
303930,low
404820,medium
448479,medium
193950,medium
359018,low
298566,low
376923,medium
82686,medium
141679,medium
256512,medium
153883,medium
227136,low
506759,medium
47964,medium
29618,medium
344362,medium
287285,medium
3240,low
50851,medium
448873,medium
26408,medium
800,low
358442,low
242246,medium
424802,low
55873,medium
194954,medium
482525,low
122931,medium
408695,low
12748,low
397764,medium
193465,medium
154171,medium
507822,medium
267545,low
161021,medium
517021,medium
221526,low
391269,medium
128360,low
481872,medium
19077,medium
459733,medium
362567,medium
263903,low
356168,medium
411070,low
216487,medium
118591,low
477567,medium
157796,medium
2614,medium
172080,medium
42102,low
146281,medium
250670,medium
147002,low
279089,low
405289,medium
27232,medium
158127,medium
242211,medium
439713,medium
376151,medium
396886,medium
62282,medium
266165,medium
463255,low
375159,medium
26305,low
5296,medium
267865,low
432898,medium
100286,low
259997,low
95913,low
218688,medium
376930,medium
49453,low
450456,medium
371414,low
60971,medium
363349,medium
256481,medium
212726,medium
60969,medium
477903,medium
509967,medium
432136,medium
176503,low
371127,low
332023,medium
451937,low
285221,medium
21976,medium
122703,low
107735,medium
285820,medium
193656,medium
166145,low
81373,low
399490,medium
415438,medium
77116,medium
3077,low
376845,medium
38501,low
85809,low
154449,low
404595,medium
456333,medium
389899,low
231507,medium
191384,low
517595,medium
148146,low
79976,medium
512469,medium
117575,medium
305484,medium
268128,medium
90504,low
397225,low
427670,medium
191151,medium
475920,low
263665,low
275691,medium
457447,medium
54401,medium
102452,high
286258,medium
221786,medium
261916,medium
324856,medium
340436,medium
489327,low
83819,low
173968,medium
108573,low
278386,medium
93483,medium
228104,medium
269966,medium
41247,medium
285655,medium
108683,low
189972,medium
481763,medium
367182,medium
448762,medium
192987,medium
207994,medium
80552,medium
380142,medium
63126,medium
333020,low
295791,medium
498776,medium
171693,medium
371434,low
503732,medium
191744,medium
255353,medium
347759,medium
311777,medium
274213,medium
151557,medium
121679,medium
236137,low
479752,medium
439808,low
301548,medium
26752,medium
80078,medium
33577,medium
360339,medium
106273,medium
72211,low
242677,medium
472563,low
385703,medium
461926,medium
119281,medium
187719,medium
368439,medium
471589,low
305470,medium
259712,medium
87077,low
438945,medium
17185,medium
472052,low
115617,low
72014,low
294930,medium
128882,medium
421960,medium
286277,medium
394898,medium
472399,medium
163482,medium
475000,low
504453,low
87730,low
512232,medium
187439,medium
376436,low
63798,medium
55391,medium
472103,medium
64290,low
54202,medium
189529,medium
109983,low
379451,medium
188286,low
350336,low
187724,low
452188,medium
186465,low
491259,medium
190249,medium
39269,medium
513678,medium
4129,low
191158,medium
101327,medium
105970,low
340577,low
116309,medium
405700,low
129490,medium
243280,medium
273911,medium
79172,low
374366,medium
40873,medium
487190,medium
515150,low
32486,medium
435763,medium
511906,medium
140506,low
358509,medium
121308,high
288360,high
387844,medium
46322,medium
159355,low
218513,medium
308284,medium
398948,medium
424727,low
185744,medium
219124,medium
273938,medium
92191,low
474976,medium
17542,medium
370620,low
15827,medium
377576,medium
104459,medium
186417,medium
412623,medium
262685,medium
385965,medium
233206,medium
71701,medium
240178,low
210814,medium
269427,low
241190,medium
225696,low
367609,low
121268,medium
53127,low
374065,low
266295,medium
376762,medium
189025,medium
491736,medium
280481,low
148177,medium
294421,medium
205105,low
436011,low
85195,medium
70566,medium
403789,low
316718,medium
319476,low
245129,low
195345,medium
392045,medium
362731,medium
445956,medium
33074,medium
53339,low
487990,medium
39187,low
240211,low
354681,high
297351,medium
144073,medium
293708,low
194479,medium
98169,medium
178822,medium
232337,medium
167017,medium
488265,medium
360497,low
126339,medium
473296,low
161565,medium
512220,low
451131,medium
398567,medium
259423,low
413240,medium
40272,medium
107493,low
260678,medium
211392,medium
178116,medium
70171,medium
346555,low
130517,medium
211893,medium
33623,medium
46357,medium
223010,medium
126739,medium
357463,medium
183085,low
286998,low
473143,low
112079,medium
388273,medium
400276,low
334790,low
193884,medium
22299,medium
353968,medium
66631,medium
161806,low
423549,low
92175,medium
91195,low
406341,medium
338821,low
151006,low
475593,medium
195542,low
102687,medium
223998,medium
304242,medium
338013,low
109585,medium
284853,medium
140531,medium
377906,medium
170753,low
298866,medium
404209,medium
493834,low
461371,medium
221686,medium
339744,medium
357160,medium
48212,medium
314388,medium
272831,medium
400185,medium
120147,medium
490463,medium
133900,medium
459445,medium
2425,medium
510424,low
400937,medium
140117,medium
471662,medium
470762,medium
345465,medium
171308,medium
457605,high
489843,medium
300534,medium
37829,low
492957,low
159710,medium
433988,medium
429873,medium
174404,medium
251960,low
2331,medium
261169,low
419390,low
394808,low
40719,low
191771,medium
120311,medium
211189,medium
131794,medium
239096,medium
21907,medium
444204,low
133948,medium
132361,low
36754,low
495703,low
486674,low
348765,low
391491,medium
86152,low
469706,medium
371365,medium
192703,low
509393,low
186792,low
101481,medium
190517,medium
119049,medium
156729,medium
116056,medium
482357,medium
447389,medium
387389,low
372698,medium
295612,medium
139479,medium
221081,low
393933,low
30776,low
417055,medium
276525,medium
484860,medium
450447,medium
28344,medium
303321,low
447141,medium
359077,medium
449943,low
158967,low
9750,medium
179792,medium
486371,medium
261511,medium
182512,medium
379167,medium
274108,high
377538,medium
394018,low
78767,medium
455842,medium
183949,medium
13861,medium
278381,medium
297548,low
89157,low
431518,medium
378763,low
175174,medium
406517,medium
461490,medium
34791,medium
428087,medium
509198,low
476852,medium
255593,medium
65009,low
176461,medium
434639,medium
288446,low
285568,medium
313319,medium
338392,medium
405197,medium
378091,medium
121955,medium
86147,medium
351253,medium
179962,medium
305322,medium
89631,medium
57217,low
158979,medium
415130,medium
143668,low
479137,low
243003,medium
245181,medium
387889,medium
145644,medium
25338,low
174438,medium
97925,medium
254202,medium
440843,low
432868,low
120310,medium
260756,medium
331980,medium
362855,low
276303,high
214799,medium
235291,medium
212292,low
145787,medium
96605,low
25732,medium
175833,low
33589,medium
402241,medium
350304,low
133651,medium
63516,medium
30035,medium
74748,medium
215519,medium
92556,medium
126900,medium
493531,low
423257,medium
362291,medium
501152,medium
502664,low
455909,low
94014,medium
419554,medium
332878,low
250024,medium
500127,medium
225595,medium
233863,medium
100929,medium
188917,medium
225466,low
274714,medium
181951,low
336834,medium
150532,medium
47792,medium
135346,low
291152,medium
353391,low
490087,medium
204473,medium
303174,low
322400,low
482186,medium
272838,low
82509,medium
76264,low
423659,low
373104,medium
354291,low
5905,low
175214,medium
431281,medium
28127,low
491353,medium
52187,medium
238654,medium
503125,low
309264,low
466091,medium
385658,medium
478272,medium
425901,medium
228913,medium
270211,medium
313522,medium
322129,medium
378996,medium
499444,medium
331565,medium
146198,low
94059,low
69748,medium
230142,low
269716,medium
298809,medium
180464,medium
483670,low
328001,medium
435502,low
365847,medium
203833,medium
208947,medium
180265,medium
190651,low
10489,medium
269903,medium
355876,medium
197956,medium
94570,low
202393,medium
348576,low
503196,medium
132896,medium
370295,low
402299,medium
274171,medium
64749,medium
310758,low
388441,medium
461390,medium
85866,medium
203575,low
273745,medium
50986,low
415756,medium
266995,medium
435707,medium
143889,medium
141373,medium
328483,medium
244160,low
270417,medium
321170,low
380000,low
128559,medium
219439,medium
211222,medium
67399,medium
366684,medium
287353,medium
204226,low
81953,medium
70819,medium
390991,medium
196902,medium
114669,low
217988,medium
354562,medium
413404,low
213356,medium
273652,medium
441678,medium
367243,medium
478687,low
322380,low
59268,medium
486673,low
464938,medium
193664,medium
434221,low
426493,medium
403744,medium
156788,medium
499030,medium
277521,low
264212,medium
378412,low
57375,medium
352125,medium
320590,high
166201,low
483910,low
47698,medium
144641,medium
413891,medium
9961,medium
172046,medium
74920,low
152686,low
273177,medium
489613,medium
103279,low
237627,low
412246,low
287474,low
207576,low
169400,medium
3536,low
64295,medium
65349,medium
301511,low
103897,medium
129203,low
221584,medium
222578,medium
118331,medium
314562,low
6528,medium
426772,low
352438,medium
39551,medium
279918,medium
325845,medium
97870,low
510950,low
122203,medium
122235,medium
185420,medium
351669,medium
64858,low
343132,medium
401883,medium
215453,medium
377736,low
155729,medium
225822,low
114749,medium
135936,low
299444,low
355443,medium
511776,medium
485798,medium
21701,medium
470104,medium
109434,low
350943,medium
343773,medium
309034,medium
165724,low
19764,medium
351339,low
272063,low
166590,medium
353793,medium
119032,medium
180121,medium
107047,medium
371806,medium
209213,medium
430747,medium
431278,medium
230333,high
350394,low
417893,medium
341959,low
258783,low
360893,medium
436307,low
149208,low
151163,low
342349,medium
171288,medium
393182,low
177263,medium
224857,medium
82572,medium
185674,medium
89909,medium
26016,medium
494200,medium
318220,low
494727,medium
219974,medium
179234,low
158181,low
129511,medium
108514,medium
321179,medium
51615,low
353236,medium
72412,medium
385557,medium
469638,medium
406002,medium
214113,low
310016,medium
24387,medium
321129,low
340772,medium
385510,medium
393029,medium
390741,medium
300981,medium
340106,medium
518,medium
292701,medium
211552,medium
407389,medium
175882,medium
69289,low
190832,medium
466115,medium
231197,low
71314,medium
467440,medium
159452,low
225433,medium
93482,medium
175478,medium
33827,medium
198337,low
365562,medium
488421,medium
19714,medium
123101,low
5989,low
80040,medium
240284,medium
208429,medium
423200,medium
424552,medium
447025,medium
111966,medium
248031,medium
47759,low
16378,low
444076,medium
90931,medium
510977,low
193968,medium
172902,medium
178963,low
262032,medium
494314,medium
68640,medium
300506,medium
327778,low
246736,medium
420184,low
228810,low
170815,low
200312,medium
31841,medium
51722,low
398132,medium
315157,low
25055,low
283177,medium
202667,medium
270482,medium
169580,medium
58615,medium
284049,low
440040,medium
15298,medium
457433,low
194898,low
89722,medium
242066,medium
161518,low
146097,medium
5422,medium
29705,medium
391060,medium
427323,medium
328677,medium
162229,low
150359,medium
113029,medium
201451,medium
474072,medium
227113,medium
323741,medium
18701,medium
10869,medium
197315,medium
168448,medium
290991,medium
305789,medium
19585,medium
88428,medium
31468,low
4796,medium
366524,medium
371866,medium
393679,low
161557,medium
488294,medium
517128,low
140074,medium
191032,medium
316576,medium
506606,medium
228306,low
304763,medium
485912,low
224750,medium
452345,medium
412561,medium
98675,low
374957,medium
265845,medium
352762,medium
301198,medium
136561,medium
384246,low
516444,medium
294866,medium
233437,medium
448766,medium
474310,medium
154920,low
60812,medium
418148,medium
224295,low
213145,medium
3788,low
197815,medium
480247,low
189493,medium
32418,medium
309901,medium
70044,medium
149862,medium
242370,medium
486410,medium
396721,medium
295511,medium
331583,low
373225,medium
185946,low
277547,low
68638,medium
322933,medium
305455,medium
352710,low
353704,medium
34429,medium
34175,low
40801,medium
151308,low
13392,medium
271788,medium
24533,medium
116038,medium
493516,low
192391,medium
330886,medium
155538,medium
470972,low
236483,medium
436284,medium
164165,medium
13262,medium
345910,medium
299882,low
453824,medium
87511,medium
44661,medium
93412,medium
435458,medium
229412,low
67581,low
312766,medium
463629,low
85354,medium
297304,medium
188647,low
260652,low
240249,medium
455834,medium
419757,low
346591,medium
340563,medium
349348,medium
36159,medium
356609,medium
422594,medium
152118,high
179069,medium
301148,medium
408558,medium
333656,medium
345195,medium
13583,medium
449328,medium
189084,medium
489611,medium
47699,medium
163984,medium
